Blastx evalue	Query ID	Protein Description	Count	Taxonomy	Tax ID	Rep ID	Target	Chromosome	UGA-SECIS	Free Energy
1e-39	lcl|UniRef50_C1MNW8	Glutaredoxin-dependent peroxiredoxin	n=12	Tax=Eukaryota	TaxID=2759	RepID=C1MNW8_MICPC	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_206 Strand: +	525	-23.1
5e-44	lcl|UniRef50_C1MNW8	Glutaredoxin-dependent peroxiredoxin	n=12	Tax=Eukaryota	TaxID=2759	RepID=C1MNW8_MICPC	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_83 Strand: -	525	-18.4
9e-27	lcl|UniRef50_F0Y4K6	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0Y4K6_AURAN	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_41 Strand: +	292	-10.1
5e-27	lcl|UniRef50_F0Y4K6	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0Y4K6_AURAN	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_72 Strand: -	292	-10.1
1e-21	lcl|UniRef50_A0A2E2Y2X7	Glutathione peroxidase (Fragment)	n=1	Tax=Planctomycetaceae	TaxID=2026779	RepID=A0A2E2Y2X7_9PLAN	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_56 Strand: -	926	-22.9
1e-21	lcl|UniRef50_A0A2E2Y2X7	Glutathione peroxidase (Fragment)	n=1	Tax=Planctomycetaceae	TaxID=2026779	RepID=A0A2E2Y2X7_9PLAN	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_690 Strand: +	926	-22.9
1e-08	lcl|UniRef50_A8IGQ9	Selenoprotein M2	n=3	Tax=Chlamydomonadales	TaxID=3042	RepID=A8IGQ9_CHLRE	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_159 Strand: +	319	-19.9
7e-31	lcl|UniRef50_F0YB84	Selenoprotein (Fragment)	n=2	Tax=Aureococcus	TaxID=44056	RepID=F0YB84_AURAN	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_164 Strand: -	214	-21.1
4e-34	lcl|UniRef50_F0YB84	Selenoprotein (Fragment)	n=2	Tax=Aureococcus	TaxID=44056	RepID=F0YB84_AURAN	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_445 Strand: -	214	-21.1
2e-35	lcl|UniRef50_A0A6P8IP98	Glutathione peroxidase	n=4	Tax=Eukaryota	TaxID=2759	RepID=A0A6P8IP98_ACTTE	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_415 Strand: +	2204	-4.0
9e-31	lcl|UniRef50_Q0BZB3	Selenoprotein	n=3	Tax=Hyphomonas	TaxID=85	RepID=Q0BZB3_HYPNA	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_25 Strand: +	630	-16.9
8e-30	lcl|UniRef50_Q0BZB3	Selenoprotein	n=3	Tax=Hyphomonas	TaxID=85	RepID=Q0BZB3_HYPNA	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_123 Strand: +	630	-16.9
1e-08	lcl|UniRef50_A8IGQ9	Selenoprotein M2	n=3	Tax=Chlamydomonadales	TaxID=3042	RepID=A8IGQ9_CHLRE	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_335 Strand: +	319	-17.0
4e-53	lcl|UniRef50_A0SWV9	Glutathione peroxidase	n=4	Tax=Opisthorchiidae	TaxID=6196	RepID=A0SWV9_CLOSI	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_107 Strand: -	438	-22.8
4e-53	lcl|UniRef50_A0SWV9	Glutathione peroxidase	n=4	Tax=Opisthorchiidae	TaxID=6196	RepID=A0SWV9_CLOSI	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_244 Strand: +	438	-22.8
2e-35	lcl|UniRef50_A0A6P8IP98	Glutathione peroxidase	n=4	Tax=Eukaryota	TaxID=2759	RepID=A0A6P8IP98_ACTTE	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_339 Strand: +	2357	-4.0
3e-35	lcl|UniRef50_A0A6P7TLX9	Glutathione peroxidase	n=4	Tax=Octopus	TaxID=6643	RepID=A0A6P7TLX9_OCTVU	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_339 Strand: +	413	-14.7
3e-35	lcl|UniRef50_A0A6P7TLX9	Glutathione peroxidase	n=4	Tax=Octopus	TaxID=6643	RepID=A0A6P7TLX9_OCTVU	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_415 Strand: +	413	-14.7
8e-91	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_147 Strand: -	184	-8.3
2e-11	lcl|UniRef50_Q9Z0J5-2	Isoform 2 of Thioredoxin reductase 2, mitochondrial	n=298	Tax=Euteleostomi	TaxID=117571	RepID=Q9Z0J5-2	Prymnesium_platychrysis_sp_CCMP1217.mainGenome.fasta	scaffold_1326 Strand: -	184	-8.3
4e-21	lcl|UniRef50_O60613	Selenoprotein F	n=294	Tax=Deuterostomia	TaxID=33511	RepID=SEP15_HUMAN	Pavlova_sp_Sipadan_M1_2_RCC_2550.mainGenome.fasta	scaffold_74 Strand: -	277	-10.8
7e-17	lcl|UniRef50_F0YJ25	Selenoprotein	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YJ25_AURAN	Pavlova_sp_Sipadan_M1_2_RCC_2550.mainGenome.fasta	scaffold_7 Strand: +	272	-21.9
3e-11	lcl|UniRef50_D8TMK2	Membrane selenoprotein	n=1	Tax=Volvox	TaxID=3068	RepID=D8TMK2_VOLCA	Pavlova_sp_Sipadan_M1_2_RCC_2550.mainGenome.fasta	scaffold_119 Strand: +	1247	-24.5
3e-38	lcl|UniRef50_F0YB84	Selenoprotein (Fragment)	n=2	Tax=Aureococcus	TaxID=44056	RepID=F0YB84_AURAN	Pavlova_sp_Sipadan_M1_2_RCC_2550.mainGenome.fasta	scaffold_1 Strand: -	244	-30.6
3e-38	lcl|UniRef50_F0YB84	Selenoprotein (Fragment)	n=2	Tax=Aureococcus	TaxID=44056	RepID=F0YB84_AURAN	Pavlova_sp_Sipadan_M1_2_RCC_2550.mainGenome.fasta	scaffold_67 Strand: +	244	-30.6
2e-63	lcl|UniRef50_C1MNW8	Glutaredoxin-dependent peroxiredoxin	n=12	Tax=Eukaryota	TaxID=2759	RepID=C1MNW8_MICPC	Pavlova_sp_Sipadan_M1_2_RCC_2550.mainGenome.fasta	scaffold_7 Strand: -	476	-26.1
2e-63	lcl|UniRef50_C1MNW8	Glutaredoxin-dependent peroxiredoxin	n=12	Tax=Eukaryota	TaxID=2759	RepID=C1MNW8_MICPC	Pavlova_sp_Sipadan_M1_2_RCC_2550.mainGenome.fasta	scaffold_32 Strand: +	476	-26.1
5e-17	lcl|UniRef50_F0YJ25	Selenoprotein	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YJ25_AURAN	Pavlova_sp_Sipadan_M1_2_RCC_2550.mainGenome.fasta	scaffold_32 Strand: -	272	-22.2
2e-38	lcl|UniRef50_A0SWW1	Glutathione peroxidase	n=3	Tax=Protostomia	TaxID=33317	RepID=A0SWW1_CLOSI	Pavlova_sp_Sipadan_M1_2_RCC_2550.mainGenome.fasta	scaffold_24 Strand: +	1199	-7.4
1e-11	lcl|UniRef50_F0YJ25	Selenoprotein	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YJ25_AURAN	Emihu1_scaffold.fa	scaffold_79 Strand: -	259	-30.3
3e-12	lcl|UniRef50_F0YJ25	Selenoprotein	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YJ25_AURAN	Emihu1_scaffold.fa	scaffold_8378 Strand: -	259	-30.3
2e-38	lcl|UniRef50_A0A6P8IP98	Glutathione peroxidase	n=4	Tax=Eukaryota	TaxID=2759	RepID=A0A6P8IP98_ACTTE	Emihu1_scaffold.fa	scaffold_59 Strand: -	441	-38.1
4e-39	lcl|UniRef50_A0A6P8IP98	Glutathione peroxidase	n=4	Tax=Eukaryota	TaxID=2759	RepID=A0A6P8IP98_ACTTE	Emihu1_scaffold.fa	scaffold_4 Strand: +	441	-36.2
5e-10	lcl|UniRef50_F0Y0W6	Selenoprotein	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0Y0W6_AURAN	Emihu1_scaffold.fa	scaffold_88 Strand: +	1373	-29.6
6e-33	lcl|UniRef50_W5U368	Glutathione peroxidase 1 (Fragment)	n=3	Tax=Amniota	TaxID=32524	RepID=W5U368_9AVES	Emihu1_scaffold.fa	scaffold_3 Strand: +	751	-29.5
e-128	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Emihu1_scaffold.fa	scaffold_97 Strand: -	137	-33.7
3e-37	lcl|UniRef50_F0Y7Q7	Selenoprotein O (Fragment)	n=4	Tax=Pelagomonadales	TaxID=54409	RepID=F0Y7Q7_AURAN	Emihu1_scaffold.fa	scaffold_120 Strand: -	59	-20.2
9e-13	lcl|UniRef50_F0Y7Q7	Selenoprotein O (Fragment)	n=4	Tax=Pelagomonadales	TaxID=54409	RepID=F0Y7Q7_AURAN	Emihu1_scaffold.fa	scaffold_3701 Strand: +	59	-20.2
3e-27	lcl|UniRef50_F0Y4K6	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0Y4K6_AURAN	Emihu1_scaffold.fa	scaffold_175 Strand: +	223	-28.7
3e-27	lcl|UniRef50_F0Y4K6	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0Y4K6_AURAN	Emihu1_scaffold.fa	scaffold_248 Strand: -	223	-28.7
2e-45	lcl|UniRef50_A0A6P4ZHE4	Glutathione peroxidase	n=11	Tax=Eumetazoa	TaxID=6072	RepID=A0A6P4ZHE4_BRABE	Emihu1_scaffold.fa	scaffold_12 Strand: +	621	-20.1
3e-39	lcl|UniRef50_F0YFW7	Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YFW7_AURAN	Emihu1_scaffold.fa	scaffold_10 Strand: -	562	-20.6
9e-20	lcl|UniRef50_A0A6P9C2N6	Glutathione peroxidase	n=13	Tax=Bilateria	TaxID=33213	RepID=A0A6P9C2N6_PANGU	Emihu1_scaffold.fa	scaffold_130 Strand: +	415	-35.7
9e-20	lcl|UniRef50_A0A6P9C2N6	Glutathione peroxidase	n=13	Tax=Bilateria	TaxID=33213	RepID=A0A6P9C2N6_PANGU	Emihu1_scaffold.fa	scaffold_264 Strand: +	415	-35.7
3e-39	lcl|UniRef50_F0YFW7	Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YFW7_AURAN	Emihu1_scaffold.fa	scaffold_406 Strand: +	568	-23.3
2e-15	lcl|UniRef50_A0A1S3J7B4	Iodothyronine deiodinase	n=2	Tax=Lingula	TaxID=7574	RepID=A0A1S3J7B4_LINUN	Emihu1_scaffold.fa	scaffold_164 Strand: +	515	-16.2
2e-15	lcl|UniRef50_A0A1S3J7B4	Iodothyronine deiodinase	n=2	Tax=Lingula	TaxID=7574	RepID=A0A1S3J7B4_LINUN	Emihu1_scaffold.fa	scaffold_253 Strand: -	515	-16.2
4e-30	lcl|UniRef50_A0A6J1VY73	Glutathione peroxidase	n=4	Tax=Bilateria	TaxID=33213	RepID=A0A6J1VY73_9SAUR	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_555 Strand: +	669	-29.0
4e-30	lcl|UniRef50_A0A6J1VY73	Glutathione peroxidase	n=4	Tax=Bilateria	TaxID=33213	RepID=A0A6J1VY73_9SAUR	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_768 Strand: +	669	-29.0
1e-20	lcl|UniRef50_F0YFW7	Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YFW7_AURAN	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_1064 Strand: -	562	-18.3
1e-20	lcl|UniRef50_F0YFW7	Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YFW7_AURAN	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_1065 Strand: -	562	-18.3
6e-45	lcl|UniRef50_F0XWF1	Selenoprotein	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0XWF1_AURAN	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_792 Strand: +	221	-11.3
6e-45	lcl|UniRef50_F0XWF1	Selenoprotein	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0XWF1_AURAN	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_793 Strand: +	221	-11.3
2e-28	lcl|UniRef50_C1MP63	Glutathione peroxidase	n=3	Tax=Micromonas	TaxID=38832	RepID=C1MP63_MICPC	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_93 Strand: +	408	-21.1
2e-28	lcl|UniRef50_C1MP63	Glutathione peroxidase	n=3	Tax=Micromonas	TaxID=38832	RepID=C1MP63_MICPC	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_105 Strand: +	408	-21.1
5e-24	lcl|UniRef50_A8JGP7	Selenoprotein H	n=4	Tax=core	TaxID=2692248	RepID=A8JGP7_CHLRE	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_316 Strand: -	438	-18.3
5e-24	lcl|UniRef50_A8JGP7	Selenoprotein H	n=4	Tax=core	TaxID=2692248	RepID=A8JGP7_CHLRE	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_317 Strand: -	438	-18.3
e-103	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_261 Strand: -	290	-14.8
e-103	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_297 Strand: -	290	-14.8
2e-52	lcl|UniRef50_Q50KB1	Protein disulfide-isomerase-like protein EhSep2	n=18	Tax=Eukaryota	TaxID=2759	RepID=SEP2_EMIHU	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_560 Strand: -	853	-17.9
2e-52	lcl|UniRef50_Q50KB1	Protein disulfide-isomerase-like protein EhSep2	n=18	Tax=Eukaryota	TaxID=2759	RepID=SEP2_EMIHU	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_561 Strand: -	853	-17.9
1e-29	lcl|UniRef50_A0A6J1VY73	Glutathione peroxidase	n=4	Tax=Bilateria	TaxID=33213	RepID=A0A6J1VY73_9SAUR	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_72 Strand: +	678	-23.8
1e-29	lcl|UniRef50_A0A6J1VY73	Glutathione peroxidase	n=4	Tax=Bilateria	TaxID=33213	RepID=A0A6J1VY73_9SAUR	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_73 Strand: +	678	-23.8
4e-63	lcl|UniRef50_A0A6P4ZHE4	Glutathione peroxidase	n=11	Tax=Eumetazoa	TaxID=6072	RepID=A0A6P4ZHE4_BRABE	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_75 Strand: +	689	-25.8
4e-63	lcl|UniRef50_A0A6P4ZHE4	Glutathione peroxidase	n=11	Tax=Eumetazoa	TaxID=6072	RepID=A0A6P4ZHE4_BRABE	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_76 Strand: +	689	-25.8
5e-29	lcl|UniRef50_A0SWV9	Glutathione peroxidase	n=4	Tax=Opisthorchiidae	TaxID=6196	RepID=A0SWV9_CLOSI	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_37 Strand: +	447	-15.1
5e-29	lcl|UniRef50_A0SWV9	Glutathione peroxidase	n=4	Tax=Opisthorchiidae	TaxID=6196	RepID=A0SWV9_CLOSI	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_38 Strand: +	447	-15.1
5e-29	lcl|UniRef50_A0SWV9	Glutathione peroxidase	n=4	Tax=Opisthorchiidae	TaxID=6196	RepID=A0SWV9_CLOSI	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_1831 Strand: -	447	-15.1
2e-52	lcl|UniRef50_Q50KB1	Protein disulfide-isomerase-like protein EhSep2	n=18	Tax=Eukaryota	TaxID=2759	RepID=SEP2_EMIHU	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_560 Strand: -	2458	-12.3
2e-52	lcl|UniRef50_Q50KB1	Protein disulfide-isomerase-like protein EhSep2	n=18	Tax=Eukaryota	TaxID=2759	RepID=SEP2_EMIHU	Hymenomonas_coronata_var_Mills_NIES_1016.mainGenome.fasta	scaffold_561 Strand: -	2458	-12.3
2e-34	lcl|UniRef50_A0A145P6R4	Glutathione peroxidase (Fragment)	n=15	Tax=Eukaryota	TaxID=2759	RepID=A0A145P6R4_PORTR	Prymnesium_polylepis_var_UIO040.mainGenome.fasta	scaffold_75 Strand: +	874	-27.0
e-135	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Prymnesium_polylepis_var_UIO040.mainGenome.fasta	scaffold_817 Strand: -	167	-21.7
9e-47	lcl|UniRef50_F0YAQ3	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YAQ3_AURAN	Prymnesium_polylepis_var_UIO040.mainGenome.fasta	scaffold_38 Strand: -	520	-25.1
6e-70	lcl|UniRef50_F0YC47	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YC47_AURAN	Prymnesium_polylepis_var_UIO040.mainGenome.fasta	scaffold_2106 Strand: +	617	-23.6
9e-70	lcl|UniRef50_Q50KB1	Protein disulfide-isomerase-like protein EhSep2	n=18	Tax=Eukaryota	TaxID=2759	RepID=SEP2_EMIHU	Prymnesium_polylepis_var_UIO040.mainGenome.fasta	scaffold_804 Strand: +	628	-25.4
1e-20	lcl|UniRef50_A0A6P7TLX9	Glutathione peroxidase	n=4	Tax=Octopus	TaxID=6643	RepID=A0A6P7TLX9_OCTVU	Prymnesium_polylepis_var_UIO040.mainGenome.fasta	scaffold_479 Strand: -	443	-13.4
1e-14	lcl|UniRef50_F0YJ25	Selenoprotein	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YJ25_AURAN	Prymnesium_polylepis_var_UIO040.mainGenome.fasta	scaffold_128 Strand: +	247	-32.0
1e-14	lcl|UniRef50_F0YJ25	Selenoprotein	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YJ25_AURAN	Prymnesium_polylepis_var_UIO040.mainGenome.fasta	scaffold_128 Strand: +	247	-32.0
1e-17	lcl|UniRef50_F0YKK3	Selenoprotein (Fragment)	n=1	Tax=Aureococcus	TaxID=44056	RepID=F0YKK3_AURAN	Prymnesium_polylepis_var_UIO040.mainGenome.fasta	scaffold_758 Strand: +	290	-17.0
3e-04	lcl|UniRef50_A0A1U7QT60	LOW QUALITY PROTEIN: sperm mitochondrial-associated cysteine-rich protein	n=7	Tax=Cricetidae	TaxID=337677	RepID=A0A1U7QT60_MESAU	Prymnesium_polylepis_var_UIO040.mainGenome.fasta	scaffold_353 Strand: -	2270	-27.7
7e-24	lcl|UniRef50_A8JGP7	Selenoprotein H	n=4	Tax=core	TaxID=2692248	RepID=A8JGP7_CHLRE	Coccolithus_leptoporus_var_RCC1130.mainGenome.fasta	scaffold_734 Strand: +	274	-29.5
2e-25	lcl|UniRef50_A8JGP7	Selenoprotein H	n=4	Tax=core	TaxID=2692248	RepID=A8JGP7_CHLRE	Coccolithus_leptoporus_var_RCC1130.mainGenome.fasta	scaffold_3704 Strand: -	274	-29.5
9e-32	lcl|UniRef50_A0A6P7TGF8	Glutathione peroxidase	n=7	Tax=Protostomia	TaxID=33317	RepID=A0A6P7TGF8_OCTVU	Coccolithus_leptoporus_var_RCC1130.mainGenome.fasta	scaffold_31 Strand: -	784	-15.4
9e-32	lcl|UniRef50_A0A6P7TGF8	Glutathione peroxidase	n=7	Tax=Protostomia	TaxID=33317	RepID=A0A6P7TGF8_OCTVU	Coccolithus_leptoporus_var_RCC1130.mainGenome.fasta	scaffold_101 Strand: -	784	-15.4
3e-12	lcl|UniRef50_C1MRX5	Selenoprotein	n=1	Tax=Micromonas	TaxID=564608	RepID=C1MRX5_MICPC	Coccolithus_leptoporus_var_RCC1130.mainGenome.fasta	scaffold_4313 Strand: -	190	-26.6
3e-26	lcl|UniRef50_Q00277	Glutathione peroxidase	n=11	Tax=Schistosomatidae	TaxID=31245	RepID=GPX1_SCHMA	Coccolithus_leptoporus_var_RCC1130.mainGenome.fasta	scaffold_664 Strand: -	492	-9.6
2e-22	lcl|UniRef50_A0A6P7TLX9	Glutathione peroxidase	n=4	Tax=Octopus	TaxID=6643	RepID=A0A6P7TLX9_OCTVU	Coccolithus_leptoporus_var_RCC1130.mainGenome.fasta	scaffold_694 Strand: -	486	-27.5
2e-24	lcl|UniRef50_A0A6I9HQS4	Glutathione peroxidase	n=10	Tax=Amniota	TaxID=32524	RepID=A0A6I9HQS4_GEOFO	Coccolithus_leptoporus_var_RCC1130.mainGenome.fasta	scaffold_75 Strand: +	392	-17.9
2e-26	lcl|UniRef50_H2B641	Glutathione peroxidase	n=8	Tax=Protostomia	TaxID=33317	RepID=H2B641_9MAXI	Coccolithus_leptoporus_var_RCC1130.mainGenome.fasta	scaffold_1106 Strand: -	449	-15.3
5e-08	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Coccolithus_leptoporus_var_RCC1130.mainGenome.fasta	scaffold_6662 Strand: +	632	-13.0
1e-92	lcl|UniRef50_F0Y7Q7	Selenoprotein O (Fragment)	n=4	Tax=Pelagomonadales	TaxID=54409	RepID=F0Y7Q7_AURAN	Coccolithus_leptoporus_var_RCC1130.mainGenome.fasta	scaffold_1977 Strand: +	280	-9.1
1e-92	lcl|UniRef50_F0Y7Q7	Selenoprotein O (Fragment)	n=4	Tax=Pelagomonadales	TaxID=54409	RepID=F0Y7Q7_AURAN	Coccolithus_leptoporus_var_RCC1130.mainGenome.fasta	scaffold_2699 Strand: -	280	-9.1
1e-10	lcl|UniRef50_Q86VQ6	Thioredoxin reductase 3	n=57	Tax=Boreoeutheria	TaxID=1437010	RepID=TRXR3_HUMAN	Coccolithus_leptoporus_var_RCC1130.mainGenome.fasta	scaffold_474 Strand: -	278	-22.0
9e-08	lcl|UniRef50_A0SWV9	Glutathione peroxidase	n=4	Tax=Opisthorchiidae	TaxID=6196	RepID=A0SWV9_CLOSI	Coccolithus_leptoporus_var_RCC1130.mainGenome.fasta	scaffold_1859 Strand: +	741	-21.3
9e-08	lcl|UniRef50_A0SWV9	Glutathione peroxidase	n=4	Tax=Opisthorchiidae	TaxID=6196	RepID=A0SWV9_CLOSI	Coccolithus_leptoporus_var_RCC1130.mainGenome.fasta	scaffold_3879 Strand: +	741	-21.3
5e-24	lcl|UniRef50_A8JGP7	Selenoprotein H	n=4	Tax=core	TaxID=2692248	RepID=A8JGP7_CHLRE	Coccolithus_leptoporus_var_RCC1130.mainGenome.fasta	scaffold_3704 Strand: -	2911	-12.1
1e-47	lcl|UniRef50_A0A6P8IP98	Glutathione peroxidase	n=4	Tax=Eukaryota	TaxID=2759	RepID=A0A6P8IP98_ACTTE	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_60 Strand: +	516	-28.3
1e-47	lcl|UniRef50_A0A6P8IP98	Glutathione peroxidase	n=4	Tax=Eukaryota	TaxID=2759	RepID=A0A6P8IP98_ACTTE	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_263 Strand: +	516	-28.3
2e-11	lcl|UniRef50_H2B641	Glutathione peroxidase	n=8	Tax=Protostomia	TaxID=33317	RepID=H2B641_9MAXI	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_69 Strand: -	438	-32.8
2e-10	lcl|UniRef50_H2B641	Glutathione peroxidase	n=8	Tax=Protostomia	TaxID=33317	RepID=H2B641_9MAXI	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_321 Strand: +	438	-32.8
2e-10	lcl|UniRef50_H2B641	Glutathione peroxidase	n=8	Tax=Protostomia	TaxID=33317	RepID=H2B641_9MAXI	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_328 Strand: +	438	-32.8
4e-04	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_7 Strand: +	62	-28.2
4e-04	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_8 Strand: +	62	-28.2
e-116	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_1 Strand: -	81	-30.3
e-116	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_3 Strand: +	81	-30.3
e-116	lcl|UniRef50_B9A1H3	Thioredoxin reductase SEP1	n=33	Tax=Eukaryota	TaxID=2759	RepID=TRXR1_EMIHU	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_8 Strand: -	81	-30.3
1e-50	lcl|UniRef50_F0Y7Q7	Selenoprotein O (Fragment)	n=4	Tax=Pelagomonadales	TaxID=54409	RepID=F0Y7Q7_AURAN	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_12 Strand: -	109	-26.5
1e-50	lcl|UniRef50_F0Y7Q7	Selenoprotein O (Fragment)	n=4	Tax=Pelagomonadales	TaxID=54409	RepID=F0Y7Q7_AURAN	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_59 Strand: -	109	-26.5
3e-22	lcl|UniRef50_A0A6I9HQS4	Glutathione peroxidase	n=10	Tax=Amniota	TaxID=32524	RepID=A0A6I9HQS4_GEOFO	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_243 Strand: +	442	-26.3
3e-22	lcl|UniRef50_A0A6I9HQS4	Glutathione peroxidase	n=10	Tax=Amniota	TaxID=32524	RepID=A0A6I9HQS4_GEOFO	Imantonia_sp_RCC4780.mainGenome.fasta	scaffold_339 Strand: +	442	-26.3
